CUSEC,vivienda turistica,plazas,plazas por vivienda turistica,Porcentaje vivienda turistica,PERIODO,PROV,MUN_LITERAL
0820502010,1,4,4.0,0.1369863,2025M11,8,Sant Cugat del Vallès
0820502009,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501023,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820502007,5,15,3.0,0.6756757,2025M11,8,Sant Cugat del Vallès
0820501021,1,4,4.0,0.24271844,2025M11,8,Sant Cugat del Vallès
0820501022,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501020,1,4,4.0,0.1908397,2025M11,8,Sant Cugat del Vallès
0820501019,1,4,4.0,0.24038461,2025M11,8,Sant Cugat del Vallès
0820501018,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820504001,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501017,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501016,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501024,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501015,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820505006,1,8,8.0,0.09099181,2025M11,8,Sant Cugat del Vallès
0820501012,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501014,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501011,1,4,4.0,0.13297872,2025M11,8,Sant Cugat del Vallès
0820501008,1,4,4.0,0.088809945,2025M11,8,Sant Cugat del Vallès
0820501010,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501006,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501013,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501004,4,16,4.0,0.5174644,2025M11,8,Sant Cugat del Vallès
0820501005,1,4,4.0,0.14184397,2025M11,8,Sant Cugat del Vallès
0820501003,0,0,0.0,0.0,2025M11,8,Sant Cugat del Vallès
0820501007,1,4,4.0,0.23094688,2025M11,8,Sant Cugat del Vallès
0820501002,1,6,6.0,0.13192612,2025M11,8,Sant Cugat del Vallès
0820501009,2,10,5.0,0.34129694,2025M11,8,Sant Cugat del Vallès
0820501001,2,11,5.5,0.19512194,2025M11,8,Sant Cugat del Vallès
0820601001,1,13,13.0,0.2375297,2025M11,8,Sant Cugat Sesgarrigues
0820701001,1,5,5.0,0.07836991,2025M11,8,Sant Esteve de Palautordera
0820701002,2,10,5.0,0.0,2025M11,8,Sant Esteve de Palautordera
0820801003,2,12,6.0,0.35273367,2025M11,8,Sant Esteve Sesrovires
0820801002,0,0,0.0,0.0,2025M11,8,Sant Esteve Sesrovires
0820801005,1,4,4.0,0.1577287,2025M11,8,Sant Esteve Sesrovires
0820801001,0,0,0.0,0.0,2025M11,8,Sant Esteve Sesrovires
0820801004,4,22,5.5,0.7889546,2025M11,8,Sant Esteve Sesrovires
0820901004,6,27,4.5,0.6128703,2025M11,8,Sant Fost de Campsentelles
0820901002,1,4,4.0,0.119474314,2025M11,8,Sant Fost de Campsentelles
0820901001,2,8,4.0,0.2670227,2025M11,8,Sant Fost de Campsentelles
0820901003,19,73,3.8421052,2.2041764,2025M11,8,Sant Fost de Campsentelles
0821002002,1,16,16.0,0.17271157,2025M11,8,Sant Feliu de Codines
0821002001,4,25,6.25,0.5277045,2025M11,8,Sant Feliu de Codines
0821001001,1,10,10.0,0.11737089,2025M11,8,Sant Feliu de Codines
0821001002,1,6,6.0,0.0923361,2025M11,8,Sant Feliu de Codines
0821107002,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821106004,1,5,5.0,0.21276596,2025M11,8,Sant Feliu de Llobregat
0821107003,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821105004,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821105002,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821105001,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821104008,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821101005,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821103005,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821104007,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821101006,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821101007,3,4,1.3333334,0.39370078,2025M11,8,Sant Feliu de Llobregat
0821103003,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821101008,1,4,4.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821103001,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821105003,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821107001,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821105005,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821102004,2,11,5.5,0.3327787,2025M11,8,Sant Feliu de Llobregat
0821102003,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821102006,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821102007,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821102008,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821104006,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821103004,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821104003,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821101003,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821101002,2,6,3.0,0.34602076,2025M11,8,Sant Feliu de Llobregat
0821101001,1,4,4.0,0.11600928,2025M11,8,Sant Feliu de Llobregat
0821103002,1,3,3.0,0.09328358,2025M11,8,Sant Feliu de Llobregat
0821101004,0,0,0.0,0.0,2025M11,8,Sant Feliu de Llobregat
0821201001,3,25,8.333333,0.795756,2025M11,8,Sant Feliu Sasserra
0821301006,0,0,0.0,0.0,2025M11,8,Sant Fruitós de Bages
0821301003,0,0,0.0,0.0,2025M11,8,Sant Fruitós de Bages
0821301002,1,4,4.0,0.1669449,2025M11,8,Sant Fruitós de Bages
0821301005,0,0,0.0,0.0,2025M11,8,Sant Fruitós de Bages
0821301001,0,0,0.0,0.0,2025M11,8,Sant Fruitós de Bages
0821301004,0,0,0.0,0.0,2025M11,8,Sant Fruitós de Bages
0821401002,2,9,4.5,0.44444445,2025M11,8,Vilassar de Dalt
0821402002,4,16,4.0,0.6329114,2025M11,8,Vilassar de Dalt
0821402001,9,45,5.0,0.89641434,2025M11,8,Vilassar de Dalt
0821401003,0,0,0.0,0.0,2025M11,8,Vilassar de Dalt
0821401004,0,0,0.0,0.0,2025M11,8,Vilassar de Dalt
0821401001,3,16,5.3333335,0.4680187,2025M11,8,Vilassar de Dalt
0821501003,0,0,0.0,0.0,2025M11,8,Sant Hipòlit de Voltregà
0821501002,0,0,0.0,0.0,2025M11,8,Sant Hipòlit de Voltregà
0821501001,0,0,0.0,0.0,2025M11,8,Sant Hipòlit de Voltregà
0821601001,0,0,0.0,0.0,2025M11,8,Sant Jaume de Frontanyà
0821701010,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821701011,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821702002,1,2,2.0,0.089365505,2025M11,8,Sant Joan Despí
0821702003,2,8,4.0,0.63897765,2025M11,8,Sant Joan Despí
0821702004,3,12,4.0,0.51903117,2025M11,8,Sant Joan Despí
0821703003,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821703004,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821704001,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821704002,1,17,17.0,0.0,2025M11,8,Sant Joan Despí
0821703001,1,4,4.0,0.17921147,2025M11,8,Sant Joan Despí
0821703002,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821706001,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821705001,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821705002,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821703005,1,4,4.0,0.2096436,2025M11,8,Sant Joan Despí
0821701002,2,8,4.0,0.43196544,2025M11,8,Sant Joan Despí
0821701009,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821701006,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821701007,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821701008,1,4,4.0,0.15873016,2025M11,8,Sant Joan Despí
0821701004,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821701005,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821701001,2,8,4.0,0.29027575,2025M11,8,Sant Joan Despí
0821701003,0,0,0.0,0.0,2025M11,8,Sant Joan Despí
0821801001,0,0,0.0,0.0,2025M11,8,Sant Joan de Vilatorrada
0821801003,1,4,4.0,0.10111223,2025M11,8,Sant Joan de Vilatorrada
0821801006,1,4,4.0,0.10460251,2025M11,8,Sant Joan de Vilatorrada
0821801002,0,0,0.0,0.0,2025M11,8,Sant Joan de Vilatorrada
0821801005,0,0,0.0,0.0,2025M11,8,Sant Joan de Vilatorrada
0821903003,1,7,7.0,0.23148148,2025M11,8,Vilassar de Mar
0821903002,1,7,7.0,0.2053388,2025M11,8,Vilassar de Mar
0821901004,1,4,4.0,0.10881393,2025M11,8,Vilassar de Mar
0821902004,2,8,4.0,0.23121387,2025M11,8,Vilassar de Mar
0821902002,8,45,5.625,1.1428572,2025M11,8,Vilassar de Mar
0821902001,15,85,5.6666665,2.3219814,2025M11,8,Vilassar de Mar
0821901006,1,5,5.0,0.16806723,2025M11,8,Vilassar de Mar
0821902003,9,37,4.111111,1.2968299,2025M11,8,Vilassar de Mar
0821902005,1,4,4.0,0.17761989,2025M11,8,Vilassar de Mar
0821901005,1,6,6.0,0.15037595,2025M11,8,Vilassar de Mar
0821903001,5,32,6.4,0.73313785,2025M11,8,Vilassar de Mar
0821901003,4,23,5.75,0.35429585,2025M11,8,Vilassar de Mar
0821901002,7,41,5.857143,0.7936508,2025M11,8,Vilassar de Mar
0821901001,8,37,4.625,1.4814814,2025M11,8,Vilassar de Mar
0821903004,2,12,6.0,0.5167959,2025M11,8,Vilassar de Mar
0822001002,4,58,14.5,0.62992126,2025M11,8,Sant Julià de Vilatorta
0822001001,0,0,0.0,0.0,2025M11,8,Sant Julià de Vilatorta
0822101008,2,10,5.0,0.3007519,2025M11,8,Sant Just Desvern
0822101010,0,0,0.0,0.0,2025M11,8,Sant Just Desvern
0822101009,2,8,4.0,0.51150894,2025M11,8,Sant Just Desvern
0822101006,3,11,3.6666667,0.31347963,2025M11,8,Sant Just Desvern
0822101007,3,14,4.6666665,0.397351,2025M11,8,Sant Just Desvern
0822101004,3,14,4.6666665,0.40160644,2025M11,8,Sant Just Desvern
0822101003,3,13,4.3333335,0.27598897,2025M11,8,Sant Just Desvern
0822101002,0,0,0.0,0.0,2025M11,8,Sant Just Desvern
0822101001,3,16,5.3333335,0.5226481,2025M11,8,Sant Just Desvern
0822101005,3,31,10.333333,0.3911343,2025M11,8,Sant Just Desvern
0822201001,1,6,6.0,0.08143322,2025M11,8,Sant Llorenç d'Hortons
0822301001,3,41,13.666667,0.21961933,2025M11,8,Sant Llorenç Savall
0822401001,1,5,5.0,0.1618123,2025M11,8,Sant Martí de Centelles
0822501001,1,6,6.0,1.369863,2025M11,8,Sant Martí d'Albars
0822601001,4,19,4.75,0.6722689,2025M11,8,Sant Martí de Tous
0822701002,19,202,10.631579,3.0206678,2025M11,8,Sant Martí Sarroca
0822701001,1,13,13.0,0.09578544,2025M11,8,Sant Martí Sarroca
0822801001,0,0,0.0,0.0,2025M11,8,Sant Martí Sesgueioles
0822901001,3,29,9.666667,0.795756,2025M11,8,Sant Mateu de Bages
0823001006,2,18,9.0,0.33840948,2025M11,8,Premià de Dalt
0823001005,1,3,3.0,0.2610966,2025M11,8,Premià de Dalt
0823001003,0,0,0.0,0.0,2025M11,8,Premià de Dalt
0823001001,11,79,7.181818,0.94582975,2025M11,8,Premià de Dalt
0823001002,4,21,5.25,0.5398111,2025M11,8,Premià de Dalt
0823001004,11,55,5.0,1.4511874,2025M11,8,Premià de Dalt
0823101007,2,10,5.0,0.23952095,2025M11,8,Sant Pere de Ribes
0823101017,4,54,13.5,0.35714287,2025M11,8,Sant Pere de Ribes
0823101016,2,11,5.5,0.29985008,2025M11,8,Sant Pere de Ribes
0823101015,19,103,5.4210525,1.7975402,2025M11,8,Sant Pere de Ribes
0823101014,30,154,5.133333,3.3296337,2025M11,8,Sant Pere de Ribes
0823101013,12,74,6.1666665,1.5056462,2025M11,8,Sant Pere de Ribes
0823101012,34,280,8.235294,3.3464568,2025M11,8,Sant Pere de Ribes
0823101010,0,0,0.0,0.0,2025M11,8,Sant Pere de Ribes
0823101009,11,62,5.6363635,0.81541884,2025M11,8,Sant Pere de Ribes
0823101008,4,23,5.75,0.62305295,2025M11,8,Sant Pere de Ribes
0823101011,0,0,0.0,0.0,2025M11,8,Sant Pere de Ribes
0823101002,5,36,7.2,0.74294204,2025M11,8,Sant Pere de Ribes
0823101003,3,14,4.6666665,0.31779662,2025M11,8,Sant Pere de Ribes
0823101005,0,0,0.0,0.0,2025M11,8,Sant Pere de Ribes
0823101006,0,0,0.0,0.0,2025M11,8,Sant Pere de Ribes
0823101004,0,0,0.0,0.0,2025M11,8,Sant Pere de Ribes
0823101001,11,87,7.909091,2.2132797,2025M11,8,Sant Pere de Ribes
0823201001,0,0,0.0,0.0,2025M11,8,Sant Pere de Riudebitlles
0823301002,6,46,7.6666665,0.9771987,2025M11,8,Sant Pere de Torelló
0823301001,1,4,4.0,0.17921147,2025M11,8,Sant Pere de Torelló
0823401003,3,26,8.666667,0.29615006,2025M11,8,Sant Pere de Vilamajor
0823401002,2,28,14.0,0.270636,2025M11,8,Sant Pere de Vilamajor
0823401001,6,73,12.166667,0.9230769,2025M11,8,Sant Pere de Vilamajor
0823501003,20,113,5.65,1.6194332,2025M11,8,Sant Pol de Mar
0823501001,24,141,5.875,2.2058823,2025M11,8,Sant Pol de Mar
0823501002,57,320,5.614035,3.6515055,2025M11,8,Sant Pol de Mar
0823601001,7,48,6.857143,0.567721,2025M11,8,Sant Quintí de Mediona
0823701002,4,19,4.75,0.84388185,2025M11,8,Sant Quirze de Besora
0823701001,1,3,3.0,0.15898252,2025M11,8,Sant Quirze de Besora
0823801012,0,0,0.0,0.0,2025M11,8,Sant Quirze del Vallès
0823801011,0,0,0.0,0.0,2025M11,8,Sant Quirze del Vallès
0823801009,1,8,8.0,0.17761989,2025M11,8,Sant Quirze del Vallès
0823801008,0,0,0.0,0.0,2025M11,8,Sant Quirze del Vallès
0823801007,0,0,0.0,0.0,2025M11,8,Sant Quirze del Vallès
0823801010,0,0,0.0,0.0,2025M11,8,Sant Quirze del Vallès
0823801006,1,4,4.0,0.16528925,2025M11,8,Sant Quirze del Vallès
0823801005,2,8,4.0,0.2857143,2025M11,8,Sant Quirze del Vallès
0823801004,0,0,0.0,0.0,2025M11,8,Sant Quirze del Vallès
0823801003,0,0,0.0,0.0,2025M11,8,Sant Quirze del Vallès
0823801002,0,0,0.0,0.0,2025M11,8,Sant Quirze del Vallès
0823801001,0,0,0.0,0.0,2025M11,8,Sant Quirze del Vallès
0823901001,5,30,6.0,1.0438414,2025M11,8,Sant Quirze Safaja
0824002004,1,3,3.0,0.09569378,2025M11,8,Sant Sadurní d'Anoia
0824002003,0,0,0.0,0.0,2025M11,8,Sant Sadurní d'Anoia
0824002002,1,4,4.0,0.11248594,2025M11,8,Sant Sadurní d'Anoia
0824002001,1,6,6.0,0.15974441,2025M11,8,Sant Sadurní d'Anoia
0824001004,0,0,0.0,0.0,2025M11,8,Sant Sadurní d'Anoia
0824001003,0,0,0.0,0.0,2025M11,8,Sant Sadurní d'Anoia
0824001002,0,0,0.0,0.0,2025M11,8,Sant Sadurní d'Anoia
0824001001,1,10,10.0,0.1572327,2025M11,8,Sant Sadurní d'Anoia
0824101001,1,4,4.0,0.8064516,2025M11,8,Sant Sadurní d'Osormort
0824201001,3,17,5.6666665,1.1235955,2025M11,8,Marganell
0824301001,1,11,11.0,1.4084507,2025M11,8,Santa Cecília de Voltregà
0824401005,0,0,0.0,0.0,2025M11,8,Santa Coloma de Cervelló
0824401004,0,0,0.0,0.0,2025M11,8,Santa Coloma de Cervelló
0824401003,3,14,4.6666665,0.33039647,2025M11,8,Santa Coloma de Cervelló
0824401002,0,0,0.0,0.0,2025M11,8,Santa Coloma de Cervelló
0824401001,0,0,0.0,0.0,2025M11,8,Santa Coloma de Cervelló
0824506012,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824506011,1,4,4.0,0.15455951,2025M11,8,Santa Coloma de Gramenet
0824506009,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824506005,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824506003,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824505019,3,12,4.0,0.466563,2025M11,8,Santa Coloma de Gramenet
0824506004,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824505018,1,4,4.0,0.2004008,2025M11,8,Santa Coloma de Gramenet
0824506002,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824505014,6,24,4.0,0.94043887,2025M11,8,Santa Coloma de Gramenet
0824505016,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824505012,1,14,14.0,0.18083182,2025M11,8,Santa Coloma de Gramenet
0824505011,1,6,6.0,0.11074197,2025M11,8,Santa Coloma de Gramenet
0824505009,1,4,4.0,0.20790021,2025M11,8,Santa Coloma de Gramenet
0824505007,2,8,4.0,0.4683841,2025M11,8,Santa Coloma de Gramenet
0824505008,1,4,4.0,0.27855152,2025M11,8,Santa Coloma de Gramenet
0824505003,1,2,2.0,0.23255815,2025M11,8,Santa Coloma de Gramenet
0824505006,1,1,1.0,0.23640662,2025M11,8,Santa Coloma de Gramenet
0824505001,1,4,4.0,0.24509804,2025M11,8,Santa Coloma de Gramenet
0824505004,1,4,4.0,0.29411766,2025M11,8,Santa Coloma de Gramenet
0824504016,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824505013,3,10,3.3333333,0.33707866,2025M11,8,Santa Coloma de Gramenet
0824504015,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824505002,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504013,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504012,1,4,4.0,0.22779043,2025M11,8,Santa Coloma de Gramenet
0824504010,1,4,4.0,0.18975332,2025M11,8,Santa Coloma de Gramenet
0824504009,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824502009,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824502010,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504007,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504004,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504001,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504003,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504002,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503017,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503016,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503003,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503001,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504006,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503006,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503014,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503015,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503013,2,8,4.0,0.28735632,2025M11,8,Santa Coloma de Gramenet
0824503009,2,6,3.0,0.265252,2025M11,8,Santa Coloma de Gramenet
0824503007,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503008,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504014,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503011,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503010,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503005,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503012,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503004,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824503002,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824502011,2,2,1.0,0.35906643,2025M11,8,Santa Coloma de Gramenet
0824505005,1,4,4.0,0.1923077,2025M11,8,Santa Coloma de Gramenet
0824504011,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824504008,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824502008,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824502005,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824502004,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824502007,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824502006,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824505015,4,16,4.0,0.6589786,2025M11,8,Santa Coloma de Gramenet
0824502002,1,4,4.0,0.14556041,2025M11,8,Santa Coloma de Gramenet
0824502001,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824501019,1,4,4.0,0.15128593,2025M11,8,Santa Coloma de Gramenet
0824502003,1,4,4.0,0.14619882,2025M11,8,Santa Coloma de Gramenet
0824501018,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824501016,4,16,4.0,0.9852217,2025M11,8,Santa Coloma de Gramenet
0824501017,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824501015,1,4,4.0,0.25188917,2025M11,8,Santa Coloma de Gramenet
0824504005,1,4,4.0,0.20449898,2025M11,8,Santa Coloma de Gramenet
0824501014,2,8,4.0,0.41841003,2025M11,8,Santa Coloma de Gramenet
0824506008,1,3,3.0,0.09891197,2025M11,8,Santa Coloma de Gramenet
0824506014,5,11,2.2,0.575374,2025M11,8,Santa Coloma de Gramenet
0824501013,1,8,8.0,0.11737089,2025M11,8,Santa Coloma de Gramenet
0824501012,1,4,4.0,0.27855152,2025M11,8,Santa Coloma de Gramenet
0824501011,1,1,1.0,0.21097046,2025M11,8,Santa Coloma de Gramenet
0824501010,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824501009,2,3,1.5,0.36563072,2025M11,8,Santa Coloma de Gramenet
0824501007,1,4,4.0,0.16977929,2025M11,8,Santa Coloma de Gramenet
0824501006,1,4,4.0,0.28011206,2025M11,8,Santa Coloma de Gramenet
0824501005,1,4,4.0,0.2624672,2025M11,8,Santa Coloma de Gramenet
0824501003,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824501004,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824501002,0,0,0.0,0.0,2025M11,8,Santa Coloma de Gramenet
0824501001,2,8,4.0,0.36563072,2025M11,8,Santa Coloma de Gramenet
0824601001,0,0,0.0,0.0,2025M11,8,Santa Eugènia de Berga
0824701001,3,8,2.6666667,0.53097343,2025M11,8,Santa Eulàlia de Riuprimer
0824801004,2,14,7.0,0.0,2025M11,8,Santa Eulàlia de Ronçana
0824801003,2,23,11.5,0.0,2025M11,8,Santa Eulàlia de Ronçana
0824801002,5,16,3.2,0.310559,2025M11,8,Santa Eulàlia de Ronçana
0824801001,2,24,12.0,0.12437811,2025M11,8,Santa Eulàlia de Ronçana
0824901001,0,0,0.0,0.0,2025M11,8,Santa Fe del Penedès
0825001007,0,0,0.0,0.0,2025M11,8,Santa Margarida de Montbui
0825001006,0,0,0.0,0.0,2025M11,8,Santa Margarida de Montbui
0825001005,0,0,0.0,0.0,2025M11,8,Santa Margarida de Montbui
0825001001,2,15,7.5,0.42643923,2025M11,8,Santa Margarida de Montbui
0825001004,0,0,0.0,0.0,2025M11,8,Santa Margarida de Montbui
0825001002,0,0,0.0,0.0,2025M11,8,Santa Margarida de Montbui
0825001003,0,0,0.0,0.0,2025M11,8,Santa Margarida de Montbui
0825101004,0,0,0.0,0.0,2025M11,8,Santa Margarida i els Monjos
0825101003,0,0,0.0,0.0,2025M11,8,Santa Margarida i els Monjos
0825101002,0,0,0.0,0.0,2025M11,8,Santa Margarida i els Monjos
0825101001,0,0,0.0,0.0,2025M11,8,Santa Margarida i els Monjos
0825201028,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201029,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201027,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201026,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201025,2,8,4.0,0.46403712,2025M11,8,Barberà del Vallès
0825201024,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201023,1,4,4.0,0.32258064,2025M11,8,Barberà del Vallès
0825201022,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201021,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201020,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201018,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201009,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201007,2,8,4.0,0.52910054,2025M11,8,Barberà del Vallès
0825201004,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201011,1,4,4.0,0.15503876,2025M11,8,Barberà del Vallès
0825201003,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201005,1,4,4.0,0.17123288,2025M11,8,Barberà del Vallès
0825201006,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201001,1,4,4.0,0.09174312,2025M11,8,Barberà del Vallès
0825201010,1,4,4.0,0.17482518,2025M11,8,Barberà del Vallès
0825201008,1,7,7.0,0.17452008,2025M11,8,Barberà del Vallès
0825201002,0,0,0.0,0.0,2025M11,8,Barberà del Vallès
0825201019,1,7,7.0,0.15060242,2025M11,8,Barberà del Vallès
0825301001,5,51,10.2,4.587156,2025M11,8,Santa Maria de Besora
0825401001,10,53,5.3,0.8196721,2025M11,8,"Esquirol, L'"
0825501001,0,0,0.0,0.0,2025M11,8,Santa Maria de Merlès
0825601001,0,0,0.0,0.0,2025M11,8,Santa Maria de Martorelles
0825701001,2,32,16.0,1.9047619,2025M11,8,Santa Maria de Miralles
0825801001,2,20,10.0,0.2886003,2025M11,8,Santa Maria d'Oló
0825901003,0,0,0.0,0.0,2025M11,8,Santa Maria de Palautordera
0825901004,0,0,0.0,0.0,2025M11,8,Santa Maria de Palautordera
0825901002,5,42,8.4,0.46860355,2025M11,8,Santa Maria de Palautordera
0825901001,0,0,0.0,0.0,2025M11,8,Santa Maria de Palautordera
0826001016,0,0,0.0,0.0,2025M11,8,Santa Perpètua de Mogoda
0826001015,0,0,0.0,0.0,2025M11,8,Santa Perpètua de Mogoda
0826001013,0,0,0.0,0.0,2025M11,8,Santa Perpètua de Mogoda
0826001012,0,0,0.0,0.0,2025M11,8,Santa Perpètua de Mogoda
0826001009,0,0,0.0,0.0,2025M11,8,Santa Perpètua de Mogoda
0826001001,0,0,0.0,0.0,2025M11,8,Santa Perpètua de Mogoda
0826001010,0,0,0.0,0.0,2025M11,8,Santa Perpètua de Mogoda
