N_EXPEDIENT,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,TIPUS_CARRER,CARRER,TIPUS_NUM,NUM1,LLETRA1,NUM2,LLETRA2,BLOC,PORTAL,ESCALA,PIS,PORTA,NUMERO_REGISTRE_GENERALITAT,NUMERO_PLACES,LONGITUD_X,LATITUD_Y
07-2008-0285,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,4,3,HUTB-000602,6,"2,17327226387705","41,4112884411798"
07-2009-0027,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,MARINA,2,366,,,,,,,4,2,HUTB-000021,4,"2,16965723532294","41,408280465111"
07-2009-0028,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,MARINA,2,366,,,,,,,4,1,HUTB-000022,7,"2,16965723532294","41,408280465111"
07-2009-0029,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,MARINA,2,366,,,,,,,3,2,HUTB-000023,4,"2,16965723532294","41,408280465111"
07-2009-0061,07,HORTA-GUINARDÓ,35,el Guinardó,Plaça,GUINARDO,2,2,,,,,,,SA,,HUTB-000702,4,"2,17539289608187","41,4218076904626"
07-2009-0080,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,PADILLA,1,359,,,,,,,BJ,2,HUTB-002560,4,"2,17041673712831","41,4107009384446"
07-2009-0169,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,443,,,,,1,2,HUTB-000611,5,"2,17327226387705","41,4112884411798"
07-2009-0170,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,443,,,,,2,2,HUTB-000612,5,"2,17327226387705","41,4112884411798"
07-2009-0171,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,443,,,,,5,1,HUTB-000613,6,"2,17327226387705","41,4112884411798"
07-2009-0172,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,443,,,,,5,2,HUTB-000614,5,"2,17327226387705","41,4112884411798"
07-2009-0174,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,5,4,HUTB-000603,6,"2,17327226387705","41,4112884411798"
07-2009-0175,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,1,4,HUTB-000604,6,"2,17327226387705","41,4112884411798"
07-2009-0176,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,2,4,HUTB-000605,7,"2,17327226387705","41,4112884411798"
07-2009-0181,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,443,,,,,PR,1,HUTB-000615,6,"2,17327226387705","41,4112884411798"
07-2009-0182,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,1,1,HUTB-000606,6,"2,17327226387705","41,4112884411798"
07-2009-0185,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,2,1,HUTB-000607,6,"2,17327226387705","41,4112884411798"
07-2009-0186,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,3,1,HUTB-000608,6,"2,17327226387705","41,4112884411798"
07-2010-0005,07,HORTA-GUINARDÓ,36,la Font d'en Fargues,Passeig,MARAGALL,1,347,,,,,,,BJ,,HUTB-001101,33,"2,16782751376752","41,427370416964"
07-2010-0116,07,HORTA-GUINARDÓ,43,Horta,Carrer,MARTI I ALSINA,2,4,B,,,,,,,,HUTB-000043,17,"2,16065390919593","41,4317016490462"
07-2010-0127,07,HORTA-GUINARDÓ,43,Horta,Carrer,HORTA,1,7,,,,,,,BJ,,HUTB-000714,6,"2,1626421727054","41,4305743009552"
07-2011-0152,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,AMILCAR,2,150,,,,,,,3,3,HUTB-003688,5,"2,17274542274319","41,4224582354512"
07-2011-0201,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,PI I MARGALL,2,110,,,,,,,EN,04,HUTB-002732,9,"2,16470658086452","41,4110857223235"
07-2011-0216,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,ART,1,97,,,,,,,3,2,HUTB-003855,4,"2,17427646672656","41,4187247699792"
07-2012-0019,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,1,39,,,,,,,BJ,3,HUTB-000186,11,"2,17633978505946","41,4158980199372"
07-2012-0020,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,1,39,,,,,,,1,2,HUTB-000187,4,"2,17633978505946","41,4158980199372"
07-2012-0051,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,SANTUARI,1,23,,25,,,,,,,HUTB-001705,5,"2,15078965411334","41,4202899096316"
07-2012-0082,07,HORTA-GUINARDÓ,34,Can Baró,Carrer,JOSEP SERRANO,2,4,,,,,,,BJ,1,HUTB-000929,8,"2,1597097737609","41,4167628985505"
07-2012-0096,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,1,39,,,,,,,BJ,2,HUTB-000188,5,"2,17633978505946","41,4158980199372"
07-2012-0126,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,1,1,HUTB-002894,7,"2,15703476383555","41,4197161967477"
07-2012-0127,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,1,2,HUTB-002895,4,"2,15703476383555","41,4197161967477"
07-2012-0128,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,1,3,HUTB-002896,7,"2,15703476383555","41,4197161967477"
07-2012-0129,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,2,1,HUTB-002897,7,"2,15703476383555","41,4197161967477"
07-2012-0130,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,2,2,HUTB-002898,4,"2,15703476383555","41,4197161967477"
07-2012-0131,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,2,3,HUTB-002899,7,"2,15703476383555","41,4197161967477"
07-2012-0132,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,3,1,HUTB-002900,7,"2,15703476383555","41,4197161967477"
07-2012-0133,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,3,2,HUTB-002901,4,"2,15703476383555","41,4197161967477"
07-2012-0134,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,3,3,HUTB-002902,7,"2,15703476383555","41,4197161967477"
07-2012-0135,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,,,,,,4,1,HUTB-004123,7,"2,15703476383555","41,4197161967477"
07-2012-0136,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,4,3,HUTB-002903,7,"2,15703476383555","41,4197161967477"
07-2012-0137,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,4,2,HUTB-002905,4,"2,15703476383555","41,4197161967477"
07-2012-0138,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,114,,,,,5,2,HUTB-002904,4,"2,15703476383555","41,4197161967477"
07-2012-0139,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,,,,,,5,1,HUTB-004124,4,"2,15703476383555","41,4197161967477"
07-2012-0158,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,ENCARNACIO,2,200,,,,,,,8,2,HUTB-003109,2,"2,16715689618486","41,4107547254468"
07-2012-0165,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Ronda,GUINARDO,1,77,,,,,,,4,1,HUTB-000703,3,"2,17006891461812","41,413750828083"
07-2012-0199,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,1,1,HUTB-001841,4,"2,17499044601821","41,4165548414567"
07-2012-0200,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,1,2,HUTB-001840,4,"2,17499044601821","41,4165548414567"
07-2012-0201,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,1,3,HUTB-001839,4,"2,17499044601821","41,4165548414567"
07-2012-0202,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,1,4,HUTB-001838,4,"2,17499044601821","41,4165548414567"
07-2012-0203,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,2,1,HUTB-001837,4,"2,17499044601821","41,4165548414567"
07-2012-0204,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,2,2,HUTB-001836,4,"2,17499044601821","41,4165548414567"
07-2012-0205,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,2,3,HUTB-001835,4,"2,17499044601821","41,4165548414567"
07-2012-0206,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,2,4,HUTB-013207,4,"2,17499044601821","41,4165548414567"
07-2012-0207,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,3,1,HUTB-001833,4,"2,17499044601821","41,4165548414567"
07-2012-0208,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,3,2,HUTB-001832,4,"2,17499044601821","41,4165548414567"
07-2012-0209,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,3,3,HUTB-001831,4,"2,17499044601821","41,4165548414567"
07-2012-0210,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TELEGRAF,1,19,,21,,,,,3,4,HUTB-001830,4,"2,17499044601821","41,4165548414567"
07-2012-0225,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,366,,,,,,,01,01,HUTB-000428,6,"2,17130826393042","41,4096884646921"
07-2012-0227,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,NIÇA,1,9,,11,,,,,1,1,HUTB-002438,4,"2,16928846622207","41,4140284354792"
07-2012-0231,07,HORTA-GUINARDÓ,34,Can Baró,Avinguda,CAN BARO,1,3,,,,,,,PR,2,HUTB-002942,2,"2,16110363389904","41,4153402712544"
07-2012-0237,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,PADILLA,1,347,,,,,,,EN,02,HUTB-005209,4,"2,171204361009","41,410088711086"
07-2012-0238,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,VINYA,2,12,,,,,,,03,01,HUTB-007649,4,"2,17815808159453","41,418094234879"
07-2012-0240,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,PADILLA,1,381,,,,,,,2,2,HUTB-004428,5,"2,16930614486422","41,4115598855245"
07-2012-0256,07,HORTA-GUINARDÓ,38,la Teixonera,Carrer,LORDA,2,6,,8,,,,,SA,1,HUTB-004389,4,"2,14954248245097","41,4211258213044"
07-2012-0258,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,339,,,,,,,BJ,4,HUTB-004225,5,"2,1727806061836","41,4122132715261"
07-2012-0259,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,3,2,HUTB-004360,5,"2,17327226387705","41,4112884411798"
07-2012-0260,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,4,1,HUTB-004361,6,"2,17327226387705","41,4112884411798"
07-2012-0266,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,322,,,,,,A,1,2,HUTB-004646,11,"2,16861067976427","41,4079705173173"
07-2012-0280,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,DOCTOR BOVE,2,168,,,,,,,BJ,,HUTB-004730,4,"2,15888930712685","41,419794605862"
07-2012-0285,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TROBADOR,1,51,,,,,,,3,,HUTB-004817,8,"2,1787374938519","41,4158963799075"
07-2013-0001,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CASTILLEJOS,1,411,,413,,,,,2,1,HUTB-004889,4,"2,16989661321688","41,4127649694306"
07-2013-0009,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,MUHLBERG,2,44,,,,,,,SO,1,HUTB-004959,4,"2,1591780522161","41,418089902165"
07-2013-0020,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANTA CAROLINA,2,60,,,,,,,EN,1,HUTB-004987,4,"2,17188104618051","41,4121389108808"
07-2013-0023,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,449,,451,,,,,BJ,2,HUTB-004939,5,"2,17351429713092","41,4114540350631"
07-2013-0051,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Ronda,GUINARDO,2,58,,,,,,,AT,1,HUTB-005309,5,"2,16789761922897","41,4122769704281"
07-2013-0067,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,SEGLE XX,1,33,,,,,,,,,HUTB-005407,7,"2,17693488430114","41,4229221821092"
07-2013-0074,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,VARSOVIA,1,113,B,,,,,,1,,HUTB-005559,5,"2,17320204876362","41,4190664081354"
07-2013-0075,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,VARSOVIA,1,113,B,,,,,,2,,HUTB-005562,5,"2,17320204876362","41,4190664081354"
07-2013-0076,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,VARSOVIA,1,113,B,,,,,,3,,HUTB-005561,5,"2,17320204876362","41,4190664081354"
07-2013-0095,07,HORTA-GUINARDÓ,38,la Teixonera,Carrer,BESOS,1,25,,,,,,,EN,01,HUTB-005694,5,"2,14803882863469","41,4219562442538"
07-2013-0101,07,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,2,192,,,,,,,3,3,HUTB-005725,8,"2,17327396542819","41,4201666549534"
07-2013-0135,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,318,,,,,,B,1,1,HUTB-036807,4,"2,16861067976427","41,4079705173173"
07-2013-0136,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,VARSOVIA,1,113,B,,,,,,,,HUTB-005958,3,"2,17320204876362","41,4190664081354"
07-2013-0144,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,BERGNES DE LAS CASAS,2,22,,,,,,,BJ,,HUTB-006308,3,"2,16990214506202","41,4104404057258"
07-2013-0148,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,316,,322,,,B,,AT,01,HUTB-006377,6,"2,16861067976427","41,4079705173173"
07-2013-0160,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,LEPANT,1,365,,,,,,,7,1,HUTB-006563,6,"2,17050006757379","41,4089621866458"
07-2013-0167,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,103,,,,,,,3,3,HUTB-006664,6,"2,17062831392143","41,408552108992"
07-2013-0168,07,HORTA-GUINARDÓ,34,Can Baró,Avinguda,CAN BARO,2,22,,,,,,,3,1,HUTB-007570,3,"2,16182090128836","41,4159053669913"
07-2013-0174,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,364,,,,,,,3,B,HUTB-006839,4,"2,17125701829045","41,4096537230442"
07-2013-0184,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TROBADOR,2,38,,,,,,,3,1,HUTB-007010,4,"2,17847075291961","41,415488067517"
07-2013-0191,07,HORTA-GUINARDÓ,43,Horta,Carrer,CIENCIES,1,3,,,,,,,02,06,HUTB-006902,6,"2,15808930541753","41,4273447268473"
07-2013-0196,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,ROSALIA DE CASTRO,2,16,,,,,,,AT,2,HUTB-006774,4,"2,17058906425272","41,4102862697245"
07-2013-0200,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CAMELIES,1,71,,,,,,,3,1,HUTB-007083,6,"2,16307346677905","41,4133502850435"
07-2013-0213,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SARDENYA,2,528,,,,,,,1,1,HUTB-007379,7,"2,16284756967313","41,4118511767761"
07-2013-0232,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,BERGNES DE LAS CASAS,2,22,,,,,,,1,1,HUTB-007273,3,"2,16990214506202","41,4104404057258"
07-2013-0252,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,1,107,,109,,,,,2,1B,HUTB-007437,3,"2,15722048271752","41,4198245299321"
07-2013-0257,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,PI I MARGALL,1,93,,95,,,,,EN,2,HUTB-007562,8,"2,16432876345344","41,411136329962"
07-2013-0265,07,HORTA-GUINARDÓ,34,Can Baró,Avinguda,MARE DE DEU DE MONTSERRAT,1,81,,,,,,,2,2,HUTB-007529,3,"2,16533661419357","41,4149086781822"
07-2013-0266,07,HORTA-GUINARDÓ,35,el Guinardó,Passeig,MARAGALL,1,255,,,,,,,AT,4,HUTB-007528,4,"2,17366788112805","41,4260217194855"
07-2013-0316,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,79,,,,,,,3,2,HUTB-008205,7,"2,16944591882274","41,4076624860301"
07-2013-0317,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,79,,,,,,,2,2,HUTB-008159,7,"2,16944591882274","41,4076624860301"
07-2013-0318,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,79,,,,,,,PR,1,HUTB-008156,7,"2,16944591882274","41,4076624860301"
07-2014-0008,07,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,243,,,,,,,4,1,HUTB-008480,5,"2,17515477454131","41,4232653177329"
07-2014-0009,07,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,2,258,,,,,,,1,2,HUTB-008479,5,"2,17536382735491","41,4231225529533"
07-2014-0033,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,AMERICA,2,22,,,,,,,2,,HUTB-009002,7,"2,17776755433509","41,4157431978314"
07-2014-0036,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,139,,,,,,,1,2,HUTB-008743,9,"2,17346920053229","41,4106800770922"
07-2014-0039,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,1,19,,,,,,,3,1,HUTB-008598,7,"2,17740941056333","41,4150649063726"
07-2014-0046,07,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,105,,,,,,,SA,4,HUTB-008630,5,"2,16832968740162","41,4158445661166"
07-2014-0055,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,SANT QUINTI,2,52,,,,,,B,EN,1,HUTB-009395,4,"2,17729866308538","41,4141967671402"
07-2014-0063,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,ART,2,30,,,,,,,1,1,HUTB-009018,5,"2,17770520607845","41,4209129020192"
07-2014-0070,07,HORTA-GUINARDÓ,43,Horta,Carrer,MESTRE SERRADESANFERM,1,13,,,,,,,03,,HUTB-009265,12,"2,15938682255703","41,4291197641424"
07-2014-0073,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,327,,,,,,,AT,03,HUTB-009055,2,"2,17346300089102","41,4116930401877"
07-2014-0090,07,HORTA-GUINARDÓ,34,Can Baró,Carrer,TENERIFE,1,35,,,,,,,BJ,,HUTB-009905,3,"2,16465674734594","41,4159187141461"
07-2014-0091,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,2,12,,,,,,,1,1,HUTB-010535,8,"2,17796373309718","41,4147894115751"
07-2014-0092,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,2,12,,,,,,,BJ,2,HUTB-010536,9,"2,17796373309718","41,4147894115751"
07-2014-0093,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,2,12,,,,,,,3,3,HUTB-010537,4,"2,17796373309718","41,4147894115751"
07-2014-0096,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,1,123,,,,,,,AT,,HUTB-009721,4,"2,1573244020537","41,4192569025773"
07-2014-0099,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,6,4,HUTB-010127,5,"2,16833074549518","41,4077955055264"
07-2014-0100,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,6,5,HUTB-010128,4,"2,16833074549518","41,4077955055264"
07-2014-0101,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,1,1,HUTB-010129,5,"2,16833074549518","41,4077955055264"
07-2014-0103,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,6,1,HUTB-010133,5,"2,16833074549518","41,4077955055264"
07-2014-0104,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,1,4,HUTB-010132,5,"2,16833074549518","41,4077955055264"
07-2014-0105,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,1,3,HUTB-010131,4,"2,16833074549518","41,4077955055264"
07-2014-0106,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,1,5,HUTB-010130,4,"2,16833074549518","41,4077955055264"
07-2014-0108,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,6,3,HUTB-010134,4,"2,16833074549518","41,4077955055264"
07-2014-0109,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,6,2,HUTB-010135,3,"2,16833074549518","41,4077955055264"
07-2014-0110,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,1,2,HUTB-010136,3,"2,16833074549518","41,4077955055264"
07-2014-0111,07,HORTA-GUINARDÓ,34,Can Baró,Carrer,FRANÇA,1,39,,,,,,,2,1,HUTB-010275,5,"2,16286705970228","41,4159730906779"
07-2014-0112,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,217,,221,,,,,2,2,HUTB-009828,6,"2,17968340912992","41,4153507091317"
07-2014-0114,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,AT,03,HUTB-010137,6,"2,16833074549518","41,4077955055264"
07-2014-0115,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,4,4,HUTB-010138,5,"2,16833074549518","41,4077955055264"
07-2014-0116,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,2,4,HUTB-010139,5,"2,16833074549518","41,4077955055264"
07-2014-0117,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,314,,,,,,,5,2,HUTB-010140,3,"2,16833074549518","41,4077955055264"
07-2014-0118,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,123,,,,,,,1,1,HUTB-009820,5,"2,17149982712223","41,409203674746"
07-2014-0120,07,HORTA-GUINARDÓ,34,Can Baró,Avinguda,CAN BARO,1,3,,,,,,,1,4,HUTB-009725,4,"2,16110363389904","41,4153402712544"
07-2014-0121,07,HORTA-GUINARDÓ,34,Can Baró,Avinguda,CAN BARO,1,3,,,,,,,1,2,HUTB-009724,4,"2,16110363389904","41,4153402712544"
07-2014-0131,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Ronda,GUINARDO,2,26,,,,,,,6,1,HUTB-009842,5,"2,16392537109029","41,4117145793374"
07-2014-0141,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,GARCIA CAMBRA,1,7,,,,,,,,,HUTB-010287,12,"2,17614271258779","41,4156032446574"
07-2014-0149,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,339,,,,,,,PR,02,HUTB-009737,5,"2,1727806061836","41,4122132715261"
07-2014-0150,07,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,105,,,,,,A,04,03,HUTB-010474,6,"2,16832968740162","41,4158445661166"
07-2014-0151,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,339,,,,,,,3,2,HUTB-009739,5,"2,1727806061836","41,4122132715261"
07-2014-0152,07,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,105,,,,,,A,1,1,HUTB-010475,4,"2,16832968740162","41,4158445661166"
07-2014-0154,07,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,105,,,,,,A,AT,2,HUTB-010476,7,"2,16832968740162","41,4158445661166"
07-2014-0161,07,HORTA-GUINARDÓ,34,Can Baró,Avinguda,CAN BARO,1,3,,,,,,,1,3,HUTB-010707,4,"2,16110363389904","41,4153402712544"
07-2014-0162,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TEODOR LLORENTE,1,1,,5,,,,,EN,1A,HUTB-011636,8,"2,180192026621","41,419107016533"
07-2014-0163,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,TEODOR LLORENTE,1,1,,5,,,,,EN,1B,HUTB-011637,5,"2,180192026621","41,419107016533"
07-2014-0164,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CASTILLEJOS,1,395,,,,,,,PR,3,HUTB-011179,5,"2,17077936958719","41,4120959819451"
07-2014-0165,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CAMELIES,1,67,,,,,,,3,2,HUTB-010771,6,"2,16295270079838","41,4132850661348"
07-2014-0168,07,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,257,,,,,,,EN,02,HUTB-011734,6,"2,17574414907399","41,424082437741"
07-2014-0169,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANTA CAROLINA,2,42,,,,,,,BJ,,HUTB-011562,4,"2,17102923414852","41,4114985153511"
07-2014-0170,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Passatge,SANT PERE,1,1,,,,,,,2,1,HUTB-011075,3,"2,16630731867221","41,4109225247045"
07-2014-0171,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,335,,,,,,,BJ,IN,HUTB-011188,2,"2,17306679259613","41,4119949069634"
